time;ID;sentrank;children;sentvn;vnincreased;sentDIO;generatedDAO;forwardedDAO;generatedNPDAO;forwardedNPDAO;ttlsent;receivedDIO;receivedDAO;ttlrcvd;forwardedData;total_energy;attack
718;22;956;0;94;0;3;0;0;0;0;3;3;0;3;0;83;0
718;20;1100;0;94;0;2;0;0;0;0;2;4;0;4;0;68;0
718;16;1052;0;94;0;1;0;0;0;0;1;4;0;4;0;86;0
718;4;840;0;94;0;7;1;0;0;0;8;7;0;7;0;130;0
718;25;887;0;94;0;2;0;0;0;0;2;6;0;6;0;82;0
718;28;961;0;94;0;1;0;0;0;0;1;3;0;3;0;62;0
720;29;808;0;94;0;8;4;0;0;0;12;15;0;15;0;183;0
720;9;1110;0;94;0;3;0;0;0;0;3;0;0;0;0;71;0
720;12;801;0;94;0;6;5;5;0;0;16;21;5;26;0;166;0
720;3;1159;0;94;0;6;5;0;0;0;11;13;0;13;0;141;0
720;7;848;0;94;0;2;0;0;0;0;2;7;0;7;0;69;0
720;21;845;0;94;0;2;0;0;0;0;2;3;0;3;0;101;0
720;5;512;0;94;0;1;1;0;0;0;2;3;0;3;0;61;0
720;8;978;0;94;0;3;0;0;0;0;3;1;0;1;0;68;0
720;17;533;0;94;0;1;1;0;0;0;2;17;0;17;0;85;0
720;18;65535;0;94;0;2;4;0;0;0;6;29;0;29;0;159;1
720;30;847;0;94;0;0;2;0;0;0;2;10;0;10;0;112;0
720;24;512;0;94;0;0;1;0;0;0;1;2;0;2;0;61;0
720;19;512;0;94;0;6;1;20;0;0;27;15;20;35;0;153;0
720;11;1162;0;94;0;1;0;0;0;0;1;2;0;2;0;64;0
720;14;806;0;94;0;1;0;0;0;0;1;3;0;3;0;62;0
720;26;512;0;94;0;4;1;4;0;0;9;21;4;25;0;124;0
720;31;788;0;94;0;0;0;0;0;0;0;1;0;1;0;54;0
720;10;512;0;94;0;1;1;0;0;0;2;14;0;14;0;80;0
720;6;1145;0;94;0;1;0;0;0;0;1;5;0;5;0;66;0
720;22;956;0;94;0;3;0;0;0;0;3;2;0;2;0;130;0
720;20;1081;0;94;0;1;0;0;0;0;1;6;0;6;0;82;0
720;16;1044;0;94;0;2;0;0;0;0;2;2;0;2;0;96;0
720;4;834;0;94;0;6;4;0;0;0;10;6;0;6;0;144;0
720;25;887;0;94;0;1;0;0;0;0;1;3;0;3;0;55;0
720;28;961;0;94;0;2;0;0;0;0;2;2;0;2;0;67;0
722;29;804;0;94;0;3;1;0;0;0;4;5;0;5;0;70;0
722;9;1092;0;94;0;1;0;0;0;0;1;2;0;2;0;69;0
722;12;786;0;94;0;2;1;0;0;0;3;7;0;7;0;86;0
722;3;1148;0;94;0;3;0;0;0;0;3;3;0;3;0;72;0
722;7;848;0;94;0;1;0;0;0;0;1;1;0;1;0;59;0
722;21;845;0;94;0;1;0;0;0;0;1;1;0;1;0;71;0
722;5;512;0;94;0;1;0;0;0;0;1;2;0;2;0;104;0
722;8;978;0;94;0;1;1;0;0;0;2;3;0;3;0;114;0
722;17;528;0;94;0;1;0;0;0;0;1;6;0;6;0;91;0
722;18;65535;0;94;0;1;2;0;0;0;3;13;0;13;0;108;1
722;30;813;0;94;0;1;2;0;0;0;3;5;0;5;0;79;0
722;24;512;0;94;0;1;0;0;0;0;1;2;0;2;0;83;0
722;19;512;0;94;0;2;0;7;0;0;9;7;7;14;0;136;0
722;11;1151;0;94;0;1;0;0;0;0;1;0;0;0;0;77;0
722;14;803;0;94;0;2;0;0;0;0;2;1;0;1;0;94;0
722;26;512;0;94;0;2;0;1;0;0;3;4;1;5;0;84;0
722;31;782;0;94;0;2;0;0;0;0;2;1;0;1;0;99;0
722;10;512;0;94;0;1;0;1;0;0;2;3;1;4;0;112;0
722;6;1145;0;94;0;0;0;0;0;0;0;3;0;3;0;52;0
722;22;956;0;94;0;1;0;0;0;0;1;1;0;1;0;83;0
722;20;1081;0;94;0;0;0;0;0;0;0;2;0;2;0;68;0
722;16;1044;0;94;0;1;0;0;0;0;1;2;0;2;0;69;0
722;4;815;0;94;0;5;2;0;0;0;7;4;0;4;0;135;0
722;25;875;0;94;0;1;0;0;0;0;1;1;0;1;0;76;0
722;28;923;0;94;0;1;0;0;0;0;1;1;0;1;0;77;0
724;29;800;0;94;0;1;1;0;0;0;2;6;0;6;0;85;0
724;9;1092;0;94;0;0;0;0;0;0;0;3;0;3;0;88;0
724;12;786;0;94;0;1;0;1;0;0;2;7;1;8;0;104;0
724;3;1106;0;94;0;5;1;0;0;0;6;1;0;1;0;111;0
724;7;832;0;94;0;1;0;0;0;0;1;5;0;5;0;75;0
724;21;831;0;94;0;1;0;0;0;0;1;2;0;2;0;74;0
724;5;512;0;94;0;2;0;1;0;0;3;5;1;6;0;104;0
724;8;943;0;94;0;2;0;0;0;0;2;3;0;3;0;80;0
724;17;528;0;94;0;1;0;0;0;0;1;4;0;4;0;88;0
724;18;65535;0;94;0;1;0;0;0;0;1;6;0;6;0;71;1
724;30;808;0;94;0;1;0;1;0;0;2;2;1;3;0;76;0
724;24;512;0;94;0;2;0;0;0;0;2;2;0;2;0;128;0
724;19;512;0;94;0;1;0;2;0;0;3;2;2;4;0;95;0
724;11;1141;0;94;0;1;1;0;0;0;2;1;0;1;0;53;0
724;14;800;0;94;0;1;0;0;0;0;1;3;0;3;0;90;0
724;26;512;0;94;0;3;0;1;0;0;4;3;1;4;0;116;0
724;31;782;0;94;0;1;0;1;0;0;2;0;1;1;0;67;0
724;10;512;0;94;0;2;0;2;0;0;4;2;2;4;0;76;0
724;6;1084;0;94;0;1;1;0;0;0;2;2;0;2;0;57;0
724;22;924;0;94;0;2;0;0;0;0;2;0;0;0;0;84;0
724;20;1072;0;94;0;3;0;0;0;0;3;1;0;1;0;82;0
724;16;1038;0;94;0;1;0;0;0;0;1;6;0;6;0;75;0
724;4;810;0;94;0;1;0;0;0;0;1;1;0;1;0;60;0
724;25;854;0;94;0;1;1;0;0;0;2;2;0;2;0;71;0
724;28;923;0;94;0;1;0;0;0;0;1;2;0;2;0;65;0
726;29;805;0;94;0;2;4;0;0;0;6;6;0;6;0;107;0
726;9;1114;0;94;0;1;0;0;0;0;1;0;0;0;0;56;0
726;12;782;0;94;0;2;1;1;0;0;4;9;1;10;0;95;0
726;3;1091;0;94;0;2;1;0;0;0;3;3;0;3;0;77;0
726;7;825;0;94;0;1;1;0;0;0;2;5;0;5;0;65;0
726;21;831;0;94;0;1;0;0;0;0;1;3;0;3;0;67;0
726;5;512;0;94;0;1;0;0;0;0;1;0;0;0;0;78;0
726;8;943;0;94;0;1;0;0;0;0;1;1;0;1;0;67;0
726;17;528;0;94;0;1;0;0;0;0;1;7;0;7;0;89;0
726;18;65535;0;94;0;1;1;0;0;0;2;10;0;10;0;105;1
726;30;796;0;94;0;1;1;0;0;0;2;4;0;4;0;113;0
726;24;512;0;94;0;2;0;2;0;0;4;0;2;2;0;93;0
726;19;512;0;94;0;2;0;5;0;0;7;5;5;10;0;121;0
726;11;1141;0;94;0;0;0;0;0;0;0;1;0;1;0;50;0
726;14;784;0;94;0;1;1;1;0;0;3;2;1;3;0;69;0
726;26;512;0;94;0;5;0;4;0;0;9;6;4;10;0;132;0
726;31;780;0;94;0;1;0;0;0;0;1;1;0;1;0;74;0
726;10;512;0;94;0;1;0;0;0;0;1;6;0;6;0;70;0
726;6;1082;0;94;0;1;0;0;0;0;1;1;0;1;0;71;0
726;22;924;0;94;0;1;0;0;0;0;1;1;0;1;0;79;0
726;20;1072;0;94;0;1;1;0;0;0;2;1;0;1;0;58;0
726;16;1038;0;94;0;0;0;0;0;0;0;0;0;0;0;57;0
726;4;805;0;94;0;3;1;0;0;0;4;2;0;2;0;103;0
726;25;845;0;94;0;1;0;0;0;0;1;0;0;0;0;51;0
726;28;907;0;94;0;1;0;0;0;0;1;2;0;2;0;57;0
728;29;797;0;94;0;5;2;0;0;0;7;4;0;4;0;108;0
728;9;1110;0;94;0;1;1;0;0;0;2;2;0;2;0;76;0
728;12;777;0;94;0;1;0;0;0;0;1;8;0;8;0;91;0
728;3;1091;0;94;0;2;0;0;0;0;2;4;0;4;0;72;0
728;7;825;0;94;0;1;0;0;0;0;1;3;0;3;0;71;0
728;21;831;0;94;0;1;0;0;0;0;1;0;0;0;0;62;0
728;5;512;0;94;0;1;0;1;0;0;2;1;1;2;0;91;0
728;8;943;0;94;0;1;0;0;0;0;1;2;0;2;0;96;0
728;17;524;0;94;0;1;0;0;0;0;1;4;0;4;0;71;0
728;18;65535;0;94;0;1;0;0;0;0;1;9;0;9;0;89;1
728;30;793;0;94;0;1;0;0;0;0;1;1;0;1;0;56;0
728;24;512;0;94;0;1;0;1;0;0;2;2;1;3;0;74;0
728;19;512;0;94;0;1;0;0;0;0;1;4;0;4;0;96;0
728;11;1111;0;94;0;1;1;0;0;0;2;2;0;2;0;75;0
728;14;782;0;94;0;1;0;1;0;0;2;0;1;1;0;103;0
728;26;512;0;94;0;3;0;2;0;0;5;4;2;6;0;94;0
728;31;778;0;94;0;1;0;1;0;0;2;0;1;1;0;83;0
728;10;512;0;94;0;1;0;1;0;0;2;3;1;4;0;104;0
728;6;1080;0;94;0;1;0;0;0;0;1;0;0;0;0;51;0
728;22;894;0;94;0;2;0;0;0;0;2;1;0;1;0;81;0
728;20;1047;0;94;0;1;0;0;0;0;1;2;0;2;0;90;0
728;16;1038;0;94;0;2;0;0;0;0;2;0;0;0;0;78;0
728;4;805;0;94;0;1;0;0;0;0;1;1;0;1;0;72;0
728;25;823;0;94;0;1;1;0;0;0;2;2;0;2;0;78;0
728;28;880;0;94;0;1;0;0;0;0;1;1;0;1;0;55;0
730;29;791;0;94;0;2;0;0;0;0;2;2;0;2;0;85;0
730;9;1095;0;94;0;1;0;0;0;0;1;3;0;3;0;90;0
730;12;777;0;94;0;2;0;0;0;0;2;1;0;1;0;80;0
730;3;1080;0;94;0;1;0;0;0;0;1;2;0;2;0;52;0
730;7;813;0;94;0;1;0;0;0;0;1;1;0;1;0;95;0
730;21;815;0;94;0;1;0;0;0;0;1;1;0;1;0;85;0
730;5;512;0;94;0;0;0;0;0;0;0;3;0;3;0;122;0
730;8;909;0;94;0;1;0;0;0;0;1;0;0;0;0;65;0
730;17;524;0;94;0;1;0;0;0;0;1;4;0;4;0;90;0
730;18;65535;0;94;0;1;0;0;0;0;1;4;0;4;0;75;1
730;30;793;0;94;0;0;1;0;0;0;1;5;0;5;0;114;0
730;24;512;0;94;0;1;0;0;0;0;1;3;0;3;0;107;0
730;19;512;0;94;0;1;0;1;0;0;2;3;1;4;0;89;0
730;11;1086;0;94;0;2;0;0;0;0;2;1;0;1;0;72;0
730;14;777;0;94;0;1;0;0;0;0;1;2;0;2;0;81;0
730;26;512;0;94;0;1;0;0;0;0;1;3;0;3;0;104;0
730;31;777;0;94;0;1;0;0;0;0;1;2;0;2;0;70;0
730;10;512;0;94;0;1;0;0;0;0;1;0;0;0;0;69;0
730;6;1078;0;94;0;1;0;0;0;0;1;5;0;5;0;68;0
730;22;894;0;94;0;0;0;0;0;0;0;0;0;0;0;58;0
730;20;1047;0;94;0;1;0;0;0;0;1;1;0;1;0;81;0
730;16;1038;0;94;0;2;0;0;0;0;2;2;0;2;0;103;0
730;4;797;0;94;0;5;0;0;0;0;5;2;0;2;0;104;0
730;25;823;0;94;0;0;0;0;0;0;0;1;0;1;0;64;0
730;28;880;0;94;0;1;0;0;0;0;1;0;0;0;0;89;0
732;29;782;0;94;0;2;4;0;0;0;6;5;0;5;0;92;0
732;9;1095;0;94;0;0;0;0;0;0;0;2;0;2;0;54;0
732;12;777;0;94;0;1;1;0;0;0;2;7;0;7;0;91;0
732;3;1080;0;94;0;2;0;0;0;0;2;1;0;1;0;77;0
732;7;813;0;94;0;1;0;0;0;0;1;7;0;7;0;62;0
732;21;815;0;94;0;1;0;0;0;0;1;0;0;0;0;65;0
732;5;512;0;94;0;2;0;2;0;0;4;1;2;3;0;120;0
732;8;909;0;94;0;2;0;0;0;0;2;2;0;2;0;61;0
732;17;524;0;94;0;1;0;0;0;0;1;8;0;8;0;102;0
732;18;65535;0;94;0;1;1;0;0;0;2;12;0;12;0;124;1
732;30;831;0;94;0;1;0;0;0;0;1;4;0;4;0;70;0
732;24;512;0;94;0;1;0;0;0;0;1;0;0;0;0;63;0
732;19;512;0;94;0;1;0;3;0;0;4;6;3;9;0;87;0
732;11;1080;0;94;0;3;0;0;0;0;3;0;0;0;0;75;0
732;14;777;0;94;0;0;0;0;0;0;0;2;0;2;0;66;0
732;26;512;0;94;0;5;0;4;0;0;9;4;4;8;0;139;0
732;31;777;0;94;0;1;1;1;0;0;3;3;1;4;0;95;0
732;10;512;0;94;0;1;0;0;0;0;1;8;0;8;0;76;0
732;6;1074;0;94;0;1;0;0;0;0;1;2;0;2;0;64;0
732;22;894;0;94;0;2;0;0;0;0;2;1;0;1;0;85;0
732;20;1045;0;94;0;1;0;0;0;0;1;2;0;2;0;63;0
732;16;1033;0;94;0;1;1;0;0;0;2;4;0;4;0;76;0
732;4;797;0;94;0;3;1;0;0;0;4;2;0;2;0;96;0
732;25;823;0;94;0;2;0;0;0;0;2;2;0;2;0;57;0
732;28;880;0;94;0;1;0;0;0;0;1;1;0;1;0;61;0
734;29;778;0;94;0;1;2;0;0;0;3;3;0;3;0;87;0
734;9;1089;0;94;0;1;0;0;0;0;1;0;0;0;0;70;0
734;12;775;0;94;0;1;0;0;0;0;1;4;0;4;0;85;0
734;3;1080;0;94;0;1;0;0;0;0;1;1;0;1;0;79;0
734;7;813;0;94;0;1;0;0;0;0;1;2;0;2;0;66;0
734;21;807;0;94;0;2;0;0;0;0;2;0;0;0;0;76;0
734;5;512;0;94;0;0;0;1;0;0;1;1;1;2;0;63;0
734;8;881;0;94;0;2;0;0;0;0;2;0;0;0;0;80;0
734;17;521;0;94;0;1;0;0;0;0;1;4;0;4;0;71;0
734;18;790;0;94;0;1;0;0;0;0;1;3;0;3;0;73;0
734;30;831;0;94;0;1;0;0;0;0;1;4;0;4;0;73;0
734;24;512;0;94;0;1;0;0;0;0;1;2;0;2;0;80;0
734;19;512;0;94;0;1;0;0;0;0;1;4;0;4;0;75;0
734;11;1080;0;94;0;0;1;0;0;0;1;3;0;3;0;74;0
734;14;777;0;94;0;1;0;0;0;0;1;0;0;0;0;77;0
734;26;512;0;94;0;3;0;2;0;0;5;2;2;4;0;91;0
734;31;771;0;94;0;1;0;1;0;0;2;1;1;2;0;76;0
734;10;512;0;94;0;1;0;0;0;0;1;3;0;3;0;132;0
734;6;1074;0;94;0;2;0;0;0;0;2;1;0;1;0;59;0
734;22;869;0;94;0;1;0;0;0;0;1;3;0;3;0;95;0
734;20;1045;0;94;0;0;0;0;0;0;0;1;0;1;0;65;0
734;16;1033;0;94;0;1;0;0;0;0;1;0;0;0;0;69;0
734;4;788;0;94;0;2;0;0;0;0;2;1;0;1;0;79;0
734;25;807;0;94;0;1;0;0;0;0;1;1;0;1;0;77;0
734;28;849;0;94;0;1;0;0;0;0;1;1;0;1;0;63;0
736;29;776;0;94;0;2;1;0;0;0;3;1;0;1;0;91;0
736;9;1109;0;94;0;1;0;0;0;0;1;6;0;6;0;61;0
736;12;775;0;94;0;0;0;0;0;0;0;3;0;3;0;73;0
736;3;1068;0;94;0;1;0;0;0;0;1;1;0;1;0;51;0
736;7;800;0;94;0;1;0;0;0;0;1;1;0;1;0;74;0
736;21;807;0;94;0;1;1;0;0;0;2;3;0;3;0;68;0
736;5;512;0;94;0;2;0;0;0;1;3;3;1;4;0;116;0
736;8;881;0;94;0;0;0;0;0;0;0;2;0;2;0;71;0
736;17;521;0;94;0;2;0;0;0;0;2;1;0;1;0;76;0
736;18;790;0;94;0;0;0;0;0;0;0;4;0;4;0;56;0
736;30;838;0;94;0;1;1;0;0;0;2;2;0;2;0;95;0
736;24;512;0;94;0;2;0;2;0;0;4;6;2;8;0;108;0
736;19;512;0;94;0;1;0;1;0;0;2;2;1;3;0;102;0
736;11;1081;0;94;0;1;0;0;0;0;1;3;0;3;0;66;0
736;14;774;0;94;0;1;0;0;0;0;1;6;0;6;0;89;0
736;26;512;0;94;0;1;0;1;0;0;2;2;1;3;0;79;0
736;31;770;0;94;0;1;0;0;0;1;2;5;1;6;0;68;0
736;10;512;0;94;0;1;0;0;0;0;1;2;0;2;0;64;0
736;6;1074;0;94;0;0;0;0;0;0;0;0;0;0;0;59;0
736;22;869;0;94;0;1;0;0;0;0;1;1;0;1;0;58;0
736;20;1045;0;94;0;2;0;0;0;0;2;4;0;4;0;82;0
736;16;878;0;94;0;4;1;0;1;0;6;4;0;4;0;114;0
736;4;788;0;94;0;1;0;0;0;0;1;0;0;0;0;55;0
736;25;807;0;94;0;1;0;0;0;0;1;1;0;1;0;68;0
736;28;849;0;94;0;1;0;0;0;0;1;0;0;0;0;57;0
738;29;1103;0;94;0;1;13;1;0;0;15;37;1;38;0;278;0
738;9;1109;0;94;0;1;0;0;0;0;1;5;0;5;0;100;0
738;12;776;0;94;0;25;0;11;0;1;37;21;12;131;0;314;0
738;3;1069;0;94;0;4;13;0;1;0;18;16;0;16;0;270;0
738;7;796;0;94;0;26;0;0;0;0;26;47;0;150;0;291;0
738;21;795;0;94;0;1;0;0;0;0;1;4;0;4;0;141;0
738;5;545;0;94;0;1;17;0;1;0;19;21;1;22;0;263;0
738;8;849;0;94;0;24;0;5;0;0;29;40;5;143;0;341;0
738;17;518;0;94;0;1;16;0;0;0;17;39;0;39;0;194;0
738;18;790;0;94;0;1;0;0;0;0;1;36;0;36;0;142;0
738;30;838;0;94;0;0;0;0;0;0;0;2;0;2;0;62;0
738;24;512;0;94;0;1;14;2;0;1;18;19;3;22;0;119;0
738;19;537;0;94;0;1;14;12;0;1;28;53;13;66;0;224;0
738;11;1081;0;94;0;1;0;0;0;0;1;1;0;1;0;81;0
738;14;774;0;94;0;1;1;1;0;1;4;24;2;26;0;150;0
738;26;529;0;94;0;24;11;13;0;0;48;49;13;154;0;334;0
738;31;768;0;94;0;1;0;0;1;0;2;1;0;1;0;135;0
738;6;1071;0;94;0;1;0;0;0;0;1;1;0;1;0;56;0
738;22;866;0;94;0;2;0;0;0;0;2;2;0;2;0;89;0
738;20;1252;0;94;0;6;7;0;2;0;15;23;0;23;0;293;0
738;10;512;0;94;0;0;16;5;0;0;141;96;5;101;0;883;1
738;16;878;0;94;0;3;0;0;0;0;3;6;1;7;0;135;0
738;4;834;0;94;0;3;1;0;0;0;4;4;0;4;0;144;0
738;25;872;0;94;0;25;0;0;0;0;25;38;0;149;0;306;0
738;28;872;0;94;0;2;0;0;0;0;2;1;0;1;0;116;0
740;29;1103;0;94;0;0;18;0;0;0;18;42;0;42;0;260;0
740;9;1120;0;94;0;2;0;0;0;0;2;6;0;6;0;117;0
740;12;775;0;94;0;24;0;0;1;0;25;23;0;113;0;276;0
740;3;1112;0;94;0;5;0;0;0;0;5;23;0;23;0;178;0
740;7;841;0;94;0;25;0;0;0;0;25;57;0;157;0;301;0
740;21;827;0;94;0;1;0;0;0;0;1;1;0;1;0;102;0
740;5;550;0;94;0;1;19;0;0;0;20;23;0;23;0;145;0
740;8;857;0;94;0;25;0;2;0;0;27;38;2;138;0;312;0
740;17;585;0;94;0;2;17;0;0;0;19;39;0;39;0;192;0
740;18;810;0;94;0;1;0;0;0;0;1;39;0;39;0;172;0
740;30;831;0;94;0;2;0;1;0;0;3;2;1;3;0;196;0
740;24;512;0;94;0;2;15;1;1;0;19;20;2;22;0;160;0
740;19;520;0;94;0;1;16;1;1;0;19;58;2;60;0;204;0
740;11;1070;0;94;0;1;0;0;0;0;1;2;0;2;0;100;0
740;14;902;0;94;0;1;0;1;1;0;3;22;1;23;0;181;0
740;26;512;0;94;0;25;13;17;0;0;55;50;17;153;0;372;0
740;31;768;0;94;0;1;0;0;0;0;1;2;0;2;0;73;0
740;6;1071;0;94;0;1;1;0;0;0;2;1;0;1;0;64;0
740;22;866;0;94;0;1;0;0;0;0;1;2;0;2;0;150;0
740;20;1230;0;94;0;6;4;0;1;0;11;20;0;20;0;252;0
740;10;512;0;94;0;1;14;2;0;0;137;105;2;107;0;856;1
740;16;878;0;94;0;2;0;0;0;0;2;5;0;5;0;118;0
740;4;829;0;94;0;1;0;0;0;0;1;0;0;0;0;93;0
740;25;872;0;94;0;25;0;0;0;0;25;37;0;138;0;281;0
740;28;872;0;94;0;0;0;0;0;0;0;2;0;2;0;58;0
742;29;979;0;94;0;1;16;0;0;0;17;39;0;39;0;307;0
742;9;1120;0;94;0;1;0;0;0;0;1;2;0;2;0;55;0
742;12;775;0;94;0;25;0;0;0;0;25;21;0;119;0;286;0
742;3;1112;0;94;0;0;0;0;0;0;0;19;0;19;0;70;0
742;7;841;0;94;0;25;0;0;0;0;25;55;0;164;0;283;0
742;21;827;0;94;0;1;0;0;0;0;1;2;0;2;0;64;0
742;5;520;0;94;0;1;16;0;0;0;17;23;0;23;0;142;0
742;8;857;0;94;0;25;0;0;0;0;25;36;0;143;0;283;0
742;17;527;0;94;0;1;15;0;0;0;16;40;0;40;0;169;0
742;18;810;0;94;0;1;0;0;0;0;1;37;0;37;0;135;0
742;30;850;0;94;0;1;0;0;0;0;1;0;0;0;0;108;0
742;24;512;0;94;0;0;17;0;0;0;17;22;0;22;0;152;0
742;19;548;0;94;0;1;14;0;0;0;15;53;0;53;0;154;0
742;11;1070;0;94;0;1;0;0;0;0;1;1;0;1;0;64;0
742;14;888;0;94;0;1;0;0;0;0;1;15;0;15;0;69;0
742;26;512;0;94;0;25;14;16;0;0;55;50;16;166;0;354;0
742;31;768;0;94;0;2;0;0;0;0;2;1;0;1;0;77;0
742;6;1123;0;94;0;1;0;0;0;0;1;0;0;0;0;120;0
742;22;866;0;94;0;1;0;0;0;0;1;0;0;0;0;77;0
742;10;512;0;94;0;2;13;0;0;0;135;107;0;107;0;858;1
742;20;1230;0;94;0;2;0;0;0;0;2;19;0;19;0;88;0
742;16;857;0;94;0;1;0;0;0;0;1;4;0;4;0;78;0
742;4;829;0;94;0;1;0;0;0;0;1;1;0;1;0;74;0
742;25;861;0;94;0;26;0;0;0;0;26;38;0;149;0;263;0
742;28;861;0;94;0;2;0;0;0;0;2;0;0;0;0;73;0
744;29;936;0;94;0;1;15;0;0;0;16;41;0;41;0;197;0
744;9;1120;0;94;0;1;1;0;0;0;2;6;0;6;0;75;0
744;12;799;0;94;0;27;0;0;0;0;27;21;0;119;0;311;0
744;3;1112;0;94;0;1;0;0;0;0;1;22;0;22;0;75;0
744;7;833;0;94;0;26;0;0;0;0;26;62;0;173;0;289;0
744;21;827;0;94;0;1;0;0;0;0;1;2;0;2;0;70;0
744;5;521;0;94;0;1;15;0;0;0;16;21;0;21;0;176;0
744;8;862;0;94;0;26;0;0;0;0;26;38;0;145;0;304;0
744;17;512;0;94;0;1;16;0;0;0;17;36;0;36;0;124;0
744;18;805;0;94;0;1;0;0;0;0;1;42;0;42;0;110;0
744;30;850;0;94;0;2;0;0;0;0;2;2;0;2;0;97;0
744;24;554;0;94;0;1;15;2;0;1;19;18;4;22;0;139;0
744;19;512;0;94;0;1;13;0;0;0;14;56;0;56;0;182;0
744;11;1070;0;94;0;1;0;0;0;0;1;1;0;1;0;66;0
744;14;922;0;94;0;2;0;1;1;1;5;24;2;26;0;133;0
744;26;512;0;94;0;25;13;15;0;0;53;52;15;171;0;320;0
744;31;768;0;94;0;0;0;0;0;0;0;2;0;2;0;80;0
744;6;1145;0;94;0;2;0;0;0;0;2;0;0;0;0;67;0
744;22;872;0;94;0;1;0;0;0;0;1;2;0;2;0;80;0
744;20;1292;0;94;0;5;1;0;1;0;7;24;0;24;0;161;0
744;10;512;0;94;0;1;16;0;0;0;137;116;0;116;0;860;1
744;16;848;0;94;0;2;0;1;0;0;3;4;1;5;0;99;0
744;4;793;0;94;0;2;0;0;0;0;2;4;0;4;0;113;0
744;25;851;0;94;0;26;0;0;0;0;26;40;0;151;0;282;0
744;28;851;0;94;0;1;0;0;0;0;1;0;0;0;0;56;0
746;29;893;0;94;0;1;17;0;0;0;18;40;0;40;0;278;0
746;9;1230;0;94;0;1;0;0;0;0;1;2;0;2;0;61;0
746;12;799;0;94;0;25;0;0;0;0;25;19;0;119;0;300;0
746;3;1272;0;94;0;1;0;0;0;0;1;21;0;21;0;93;0
746;7;833;0;94;0;26;0;0;0;0;26;61;0;175;0;327;0
746;21;864;0;94;0;2;0;0;0;0;2;2;0;2;0;147;0
746;5;517;0;94;0;1;16;0;0;0;17;21;0;21;0;120;0
746;8;862;0;94;0;25;0;0;0;0;25;45;0;152;0;310;0
746;17;512;0;94;0;1;16;0;0;0;17;39;0;39;0;147;0
746;18;805;0;94;0;1;0;0;0;0;1;40;0;40;0;106;0
746;30;841;0;94;0;1;0;0;0;0;1;3;0;3;0;85;0
746;24;549;0;94;0;1;12;0;0;0;13;17;0;17;0;166;0
746;19;512;0;94;0;1;14;0;0;0;15;54;0;54;0;134;0
746;11;1057;0;94;0;2;0;0;0;0;2;0;0;0;0;72;0
746;14;910;0;94;0;1;0;0;0;0;1;15;0;15;0;72;0
746;26;514;0;94;0;25;14;17;0;0;56;51;17;169;0;376;0
746;31;768;0;94;0;2;0;0;0;0;2;2;0;2;0;112;0
746;10;512;0;94;0;0;13;0;0;0;133;105;0;105;0;826;1
746;6;1145;0;94;0;1;0;0;0;0;1;2;0;2;0;85;0
746;22;872;0;94;0;1;0;0;0;0;1;1;0;1;0;113;0
746;20;1257;0;94;0;2;0;0;0;0;2;21;0;21;0;84;0
746;16;885;0;94;0;1;0;0;0;0;1;5;0;5;0;92;0
746;4;793;0;94;0;2;0;0;0;0;2;0;0;0;0;90;0
746;25;851;0;94;0;26;0;0;0;0;26;38;0;149;0;329;0
746;28;851;0;94;0;1;0;0;0;0;1;0;0;0;0;81;0
748;29;881;0;94;0;1;17;0;0;0;18;43;0;43;0;270;0
748;9;1230;0;94;0;1;0;0;0;0;1;1;0;1;0;65;0
748;12;812;0;94;0;26;0;0;0;0;26;25;0;121;0;304;0
748;3;1279;0;94;0;2;0;0;0;0;2;18;0;18;0;104;0
748;7;826;0;94;0;27;0;0;0;0;27;61;0;170;0;286;0
748;21;864;0;94;0;1;0;0;0;0;1;1;0;1;0;71;0
748;5;517;0;94;0;0;16;0;0;0;16;22;0;22;0;142;0
748;8;862;0;94;0;27;0;0;0;0;27;37;0;140;0;306;0
748;17;512;0;94;0;1;14;0;0;0;15;39;0;39;0;148;0
748;18;805;0;94;0;1;0;0;0;0;1;38;0;38;0;159;0
748;30;841;0;94;0;0;0;0;0;0;0;2;0;2;0;126;0
748;24;531;0;94;0;1;17;0;0;0;18;19;0;19;0;110;0
748;19;512;0;94;0;1;15;0;0;0;16;57;0;57;0;171;0
748;11;1057;0;94;0;0;0;0;0;0;0;1;0;1;0;54;0
748;14;910;0;94;0;1;0;0;0;0;1;20;0;20;0;93;0
748;26;512;0;94;0;26;16;17;0;0;59;59;17;174;0;380;0
748;31;768;0;94;0;2;0;0;0;0;2;0;0;0;0;94;0
748;6;1199;0;94;0;1;0;0;0;0;1;0;0;0;0;73;0
748;22;872;0;94;0;2;0;0;0;0;2;2;0;2;0;105;0
748;20;1257;0;94;0;1;0;0;0;0;1;23;0;23;0;109;0
748;10;523;0;94;0;1;16;0;0;0;137;107;0;107;0;835;1
748;16;869;0;94;0;1;0;0;0;0;1;1;0;1;0;80;0
748;4;793;0;94;0;1;0;0;0;0;1;1;0;1;0;68;0
748;25;851;0;94;0;26;0;0;0;0;26;41;0;150;0;278;0
748;28;851;0;94;0;1;0;0;0;0;1;1;0;1;0;73;0
750;29;921;0;94;0;1;18;0;0;0;19;44;0;44;0;349;0
750;9;1244;0;94;0;1;0;0;0;0;1;2;0;2;0;101;0
